order_id,user_id,city,ordered_place_time,ordered_deliver_time,sku_id,sku_category,qty,price,store_id,rider_id,zone,cust_lat,cust_long,status,delivery_minutes,hour,date,store_lat,store_lon,store_rent
O0000137,U011295,Bengaluru,24-11-2025 02:42,24-11-2025 02:51,P0053,household,2,315.4,S07,R0188,Z20,12.981977,77.568232,delivered,9,2,24-11-2025,12.970112,77.556587,44195
O0000138,U025886,Bengaluru,26-11-2025 22:12,26-11-2025 22:22,P0116,grocery,1,590.52,S01,R0061,Z4,12.944653,77.622657,delivered,10,22,26-11-2025,12.949887,77.614547,101404
O0000139,U005478,Bengaluru,22-11-2025 18:59,22-11-2025 19:06,P0010,grocery,3,157.77,S01,R0345,Z26,12.949354,77.60844,delivered,7,18,22-11-2025,12.949887,77.614547,101404
O0000140,U025518,Bengaluru,08-11-2025 15:52,08-11-2025 15:58,P0084,fruits,2,165.75,S06,R0751,Z23,12.971882,77.573891,delivered,6,15,08-11-2025,12.976327,77.585333,70255
O0000141,U028560,Bengaluru,03-11-2025 19:37,03-11-2025 19:52,P0056,beverages,3,546.9,S06,R0486,Z19,12.973142,77.578767,delivered,15,19,03-11-2025,12.976327,77.585333,70255
O0000142,U012349,Bengaluru,06-11-2025 15:56,06-11-2025 16:07,P0026,grocery,3,192.83,S03,R0755,Z11,12.968405,77.600903,delivered,11,15,06-11-2025,12.950051,77.59937,111200
O0000143,U022913,Bengaluru,21-11-2025 12:43,21-11-2025 12:47,P0090,dairy,3,553.1,S06,R0910,Z13,12.980179,77.583024,delivered,4,12,21-11-2025,12.976327,77.585333,70255
O0000144,U010849,Bengaluru,02-11-2025 05:58,02-11-2025 06:07,P0099,fruits,1,434.23,S06,R0369,Z21,12.990199,77.587287,delivered,9,5,02-11-2025,12.976327,77.585333,70255
O0000145,U039193,Bengaluru,07-11-2025 19:45,07-11-2025 19:49,P0082,personal_care,3,511.01,S07,R0256,Z19,12.970635,77.555297,delivered,4,19,07-11-2025,12.970112,77.556587,44195
O0000146,U015863,Bengaluru,26-11-2025 12:17,26-11-2025 12:21,P0087,household,2,424.24,S05,R0776,Z2,13.005735,77.577886,delivered,4,12,26-11-2025,13.001428,77.581822,85507
O0000147,U039377,Bengaluru,04-11-2025 02:50,04-11-2025 03:01,P0082,personal_care,3,486.68,S05,R0677,Z6,13.010982,77.595201,delivered,11,2,04-11-2025,13.001428,77.581822,85507
O0000148,U036658,Bengaluru,24-11-2025 16:51,24-11-2025 17:01,P0106,beverages,3,328.31,S04,R0927,Z15,12.948936,77.606021,delivered,10,16,24-11-2025,12.942007,77.616026,75662
O0000149,U013365,Bengaluru,10-11-2025 01:08,10-11-2025 01:14,P0034,fruits,2,355.38,S02,R0838,Z5,13.011519,77.60094,delivered,6,1,10-11-2025,13.006367,77.602729,86203
O0000150,U033835,Bengaluru,26-11-2025 22:23,26-11-2025 22:33,P0017,grocery,2,416.67,S06,R0750,Z12,12.989701,77.580319,delivered,10,22,26-11-2025,12.976327,77.585333,70255
O0000151,U003660,Bengaluru,03-11-2025 20:12,03-11-2025 20:23,P0060,household,1,185.15,S07,R0238,Z16,12.982188,77.549466,delivered,11,20,03-11-2025,12.970112,77.556587,44195
O0000152,U037768,Bengaluru,14-11-2025 13:27,14-11-2025 13:32,P0102,grocery,2,493.88,S01,R0910,Z26,12.94487,77.619719,delivered,5,13,14-11-2025,12.949887,77.614547,101404
O0000153,U030538,Bengaluru,04-11-2025 06:40,04-11-2025 06:48,P0066,fruits,3,488.51,S05,R0352,Z9,13.005079,77.588551,delivered,8,6,04-11-2025,13.001428,77.581822,85507
O0000154,U031026,Bengaluru,04-11-2025 14:12,04-11-2025 14:16,P0002,fruits,3,485.04,S02,R0386,Z21,13.007358,77.604573,delivered,4,14,04-11-2025,13.006367,77.602729,86203
O0000155,U029569,Bengaluru,03-11-2025 19:32,03-11-2025 19:37,P0076,household,2,283.48,S07,R0895,Z11,12.969563,77.56064,delivered,5,19,03-11-2025,12.970112,77.556587,44195
O0000156,U017779,Bengaluru,22-11-2025 20:40,22-11-2025 20:50,P0020,fruits,2,113.47,S04,R0745,Z20,12.940858,77.63055,delivered,10,20,22-11-2025,12.942007,77.616026,75662
O0000157,U036304,Bengaluru,03-11-2025 20:53,03-11-2025 21:07,P0089,personal_care,3,356.93,S04,R0715,Z11,12.949126,77.621337,delivered,14,20,03-11-2025,12.942007,77.616026,75662
O0000158,U023617,Bengaluru,07-11-2025 06:06,07-11-2025 06:10,P0057,household,3,48.62,S01,R0374,Z15,12.94921,77.614879,delivered,4,6,07-11-2025,12.949887,77.614547,101404
O0000159,U033759,Bengaluru,08-11-2025 11:40,08-11-2025 11:48,P0086,grocery,2,449.42,S06,R0380,Z7,12.987673,77.578563,delivered,8,11,08-11-2025,12.976327,77.585333,70255
O0000160,U015267,Bengaluru,17-11-2025 22:08,17-11-2025 22:18,P0006,fruits,2,261.55,S03,R0786,Z19,12.936723,77.591715,delivered,10,22,17-11-2025,12.950051,77.59937,111200
O0000161,U007352,Bengaluru,22-11-2025 09:36,22-11-2025 09:44,P0037,grocery,1,460.03,S05,R0989,Z29,12.99565,77.57324,delivered,8,9,22-11-2025,13.001428,77.581822,85507
O0000162,U017315,Bengaluru,06-11-2025 16:34,06-11-2025 16:41,P0046,snacks,3,335.9,S04,R0204,Z4,12.940881,77.602634,delivered,7,16,06-11-2025,12.942007,77.616026,75662
O0000163,U031418,Bengaluru,31-10-2025 17:22,31-10-2025 17:32,P0076,household,2,269.98,S02,R0858,Z13,13.002308,77.619774,delivered,10,17,31-10-2025,13.006367,77.602729,86203
O0000164,U002343,Bengaluru,25-11-2025 20:59,25-11-2025 21:10,P0003,grocery,3,279.17,S05,R0729,Z17,12.990617,77.580592,delivered,11,20,25-11-2025,13.001428,77.581822,85507
O0000165,U019805,Bengaluru,11-11-2025 11:51,11-11-2025 11:57,P0006,fruits,1,261.55,S08,R0602,Z6,12.952232,77.563584,delivered,6,11,11-11-2025,12.950394,77.558158,51894
O0000166,U000420,Bengaluru,28-11-2025 20:31,28-11-2025 20:42,P0061,beverages,2,152.68,S04,R0423,Z27,12.943513,77.613727,delivered,11,20,28-11-2025,12.942007,77.616026,75662
O0000167,U036261,Bengaluru,30-10-2025 06:00,30-10-2025 06:18,P0068,snacks,2,122.2,S03,R0186,Z24,12.954163,77.599073,delivered,18,6,30-10-2025,12.950051,77.59937,111200
O0000168,U010812,Bengaluru,25-11-2025 21:13,25-11-2025 21:17,P0066,fruits,3,488.51,S03,R0848,Z23,12.946719,77.601582,delivered,4,21,25-11-2025,12.950051,77.59937,111200
O0000169,U019509,Bengaluru,07-11-2025 18:20,07-11-2025 18:28,P0039,grocery,1,352.5,S04,R0962,Z25,12.94722,77.606047,delivered,8,18,07-11-2025,12.942007,77.616026,75662
O0000170,U004788,Bengaluru,26-11-2025 17:15,26-11-2025 17:30,P0082,personal_care,1,462.35,S01,R0081,Z26,12.931085,77.623571,delivered,15,17,26-11-2025,12.949887,77.614547,101404
O0000171,U000783,Bengaluru,20-11-2025 19:43,20-11-2025 19:55,P0114,personal_care,3,49.79,S05,R0788,Z8,13.008016,77.593352,delivered,12,19,20-11-2025,13.001428,77.581822,85507
O0000172,U038341,Bengaluru,26-11-2025 14:55,26-11-2025 15:04,P0107,household,1,13.27,S02,R0293,Z24,13.016501,77.599636,delivered,9,14,26-11-2025,13.006367,77.602729,86203
O0000173,U029518,Bengaluru,20-11-2025 14:26,20-11-2025 14:32,P0044,grocery,1,219.02,S08,R0931,Z29,12.955529,77.560845,delivered,6,14,20-11-2025,12.950394,77.558158,51894
O0000174,U030244,Bengaluru,06-11-2025 20:19,06-11-2025 20:29,P0033,grocery,2,244.93,S07,R0088,Z21,12.970364,77.571283,delivered,10,20,06-11-2025,12.970112,77.556587,44195
O0000175,U025922,Bengaluru,14-11-2025 08:26,14-11-2025 08:45,P0014,fruits,2,480.66,S02,R0530,Z8,13.012012,77.587148,delivered,19,8,14-11-2025,13.006367,77.602729,86203
O0000176,U016164,Bengaluru,08-11-2025 21:57,08-11-2025 22:01,P0010,grocery,1,165.66,S06,R0388,Z4,12.972489,77.58765,delivered,4,21,08-11-2025,12.976327,77.585333,70255
O0000177,U034839,Bengaluru,13-11-2025 15:40,13-11-2025 15:47,P0018,dairy,3,526.52,S07,R0495,Z21,12.965323,77.544274,delivered,7,15,13-11-2025,12.970112,77.556587,44195
O0000178,U036848,Bengaluru,05-11-2025 19:08,05-11-2025 19:20,P0031,snacks,3,555.83,S02,R0520,Z7,13.007926,77.60927,delivered,12,19,05-11-2025,13.006367,77.602729,86203
O0000179,U017788,Bengaluru,01-11-2025 11:24,01-11-2025 11:36,P0100,beverages,1,63.86,S08,R0385,Z23,12.940136,77.566014,delivered,12,11,01-11-2025,12.950394,77.558158,51894
O0000180,U038815,Bengaluru,31-10-2025 21:11,31-10-2025 21:17,P0100,beverages,3,63.86,S06,R0019,Z25,12.973659,77.579803,delivered,6,21,31-10-2025,12.976327,77.585333,70255
O0000181,U012143,Bengaluru,30-10-2025 06:46,30-10-2025 06:53,P0041,dairy,2,281.54,S05,R0901,Z21,12.989002,77.576006,delivered,7,6,30-10-2025,13.001428,77.581822,85507
O0000182,U010394,Bengaluru,28-11-2025 00:11,28-11-2025 00:16,P0029,grocery,2,418.26,S01,R0574,Z10,12.956266,77.609825,delivered,5,0,28-11-2025,12.949887,77.614547,101404
O0000183,U000608,Bengaluru,01-11-2025 18:13,01-11-2025 18:22,P0058,snacks,2,533.3,S04,R0951,Z27,12.937601,77.602603,delivered,9,18,01-11-2025,12.942007,77.616026,75662
O0000184,U001957,Bengaluru,28-11-2025 18:58,28-11-2025 19:05,P0089,personal_care,2,356.93,S01,R0287,Z5,12.950049,77.624062,delivered,7,18,28-11-2025,12.949887,77.614547,101404
O0000185,U002366,Bengaluru,08-11-2025 23:12,08-11-2025 23:16,P0103,personal_care,2,152.59,S05,R0874,Z22,13.004442,77.579308,delivered,4,23,08-11-2025,13.001428,77.581822,85507
O0000186,U019950,Bengaluru,16-11-2025 12:33,16-11-2025 12:36,P0008,household,1,78.21,S04,R0379,Z4,12.938209,77.612691,delivered,3,12,16-11-2025,12.942007,77.616026,75662
O0000187,U037534,Bengaluru,21-11-2025 22:49,21-11-2025 22:55,P0010,grocery,1,157.77,S08,R0795,Z19,12.957791,77.554236,delivered,6,22,21-11-2025,12.950394,77.558158,51894
O0000188,U012843,Bengaluru,02-11-2025 05:40,02-11-2025 05:43,P0119,snacks,1,246.7,S08,R0255,Z25,12.952228,77.559809,delivered,3,5,02-11-2025,12.950394,77.558158,51894
O0000189,U038423,Bengaluru,05-11-2025 17:31,05-11-2025 17:36,P0103,personal_care,1,160.22,S03,R0334,Z21,12.943928,77.600465,delivered,5,17,05-11-2025,12.950051,77.59937,111200
O0000190,U027757,Bengaluru,18-11-2025 21:01,18-11-2025 21:13,P0029,grocery,1,418.26,S06,R0097,Z29,12.975937,77.601755,delivered,12,21,18-11-2025,12.976327,77.585333,70255
O0000191,U004041,Bengaluru,01-11-2025 17:34,01-11-2025 17:40,P0118,dairy,2,384.32,S01,R0921,Z18,12.946349,77.620586,delivered,6,17,01-11-2025,12.949887,77.614547,101404
O0000192,U010041,Bengaluru,09-11-2025 11:15,09-11-2025 11:22,P0011,snacks,2,302.34,S03,R0612,Z20,12.952918,77.598253,delivered,7,11,09-11-2025,12.950051,77.59937,111200
O0000193,U032781,Bengaluru,27-11-2025 16:15,27-11-2025 16:31,P0012,beverages,1,316.5,S01,R0343,Z9,12.936529,77.604113,delivered,16,16,27-11-2025,12.949887,77.614547,101404
O0000194,U037729,Bengaluru,10-11-2025 14:08,10-11-2025 14:16,P0033,grocery,3,244.93,S05,R0285,Z1,12.99807,77.574224,delivered,8,14,10-11-2025,13.001428,77.581822,85507
O0000195,U013363,Bengaluru,25-11-2025 19:28,25-11-2025 19:43,P0016,household,3,189.43,S05,R0606,Z16,13.007755,77.578234,delivered,15,19,25-11-2025,13.001428,77.581822,85507
O0000196,U021471,Bengaluru,21-11-2025 19:33,21-11-2025 19:40,P0001,grocery,3,144.68,S03,R0403,Z8,12.957865,77.605891,delivered,7,19,21-11-2025,12.950051,77.59937,111200
O0000197,U014189,Bengaluru,13-11-2025 16:03,13-11-2025 16:06,P0102,grocery,2,493.88,S06,R0726,Z5,12.971075,77.584747,delivered,3,16,13-11-2025,12.976327,77.585333,70255
O0000198,U015553,Bengaluru,08-11-2025 08:34,08-11-2025 08:42,P0057,household,1,48.62,S04,R0338,Z22,12.934888,77.6184,delivered,8,8,08-11-2025,12.942007,77.616026,75662
O0000199,U009803,Bengaluru,01-11-2025 14:57,01-11-2025 15:00,P0119,snacks,1,246.7,S05,R0851,Z17,13.002474,77.581639,delivered,3,14,01-11-2025,13.001428,77.581822,85507
O0000200,U034206,Bengaluru,08-11-2025 15:12,08-11-2025 15:18,P0084,fruits,2,165.75,S07,R0251,Z1,12.981328,77.55636,delivered,6,15,08-11-2025,12.970112,77.556587,44195
O0000201,U034456,Bengaluru,04-11-2025 18:53,04-11-2025 19:06,P0026,grocery,2,192.83,S01,R0147,Z25,12.962697,77.632524,delivered,13,18,04-11-2025,12.949887,77.614547,101404
O0000202,U032711,Bengaluru,01-11-2025 06:21,01-11-2025 06:32,P0075,personal_care,2,43.41,S06,R0134,Z25,12.968995,77.600655,delivered,11,6,01-11-2025,12.976327,77.585333,70255
O0000203,U007745,Bengaluru,06-11-2025 07:23,06-11-2025 07:27,P0074,beverages,3,219.31,S04,R0939,Z1,12.941419,77.623347,delivered,4,7,06-11-2025,12.942007,77.616026,75662
O0000204,U027494,Bengaluru,22-11-2025 10:31,22-11-2025 10:39,P0068,snacks,3,122.2,S01,R0848,Z15,12.957606,77.621882,delivered,8,10,22-11-2025,12.949887,77.614547,101404
O0000205,U004290,Bengaluru,25-11-2025 03:49,25-11-2025 03:56,P0007,grocery,2,311.94,S08,R0141,Z13,12.948518,77.548548,delivered,7,3,25-11-2025,12.950394,77.558158,51894
O0000206,U022299,Bengaluru,11-11-2025 17:05,11-11-2025 17:15,P0106,beverages,1,328.31,S02,R0384,Z18,13.011375,77.592256,delivered,10,17,11-11-2025,13.006367,77.602729,86203
O0000207,U008292,Bengaluru,25-11-2025 13:04,25-11-2025 13:22,P0090,dairy,1,580.76,S08,R0965,Z15,12.949806,77.54395,delivered,18,13,25-11-2025,12.950394,77.558158,51894
O0000208,U023996,Bengaluru,20-11-2025 19:06,20-11-2025 19:09,P0104,snacks,3,34.15,S02,R0479,Z29,13.004125,77.604218,delivered,3,19,20-11-2025,13.006367,77.602729,86203
O0000209,U034314,Bengaluru,27-11-2025 02:11,27-11-2025 02:17,P0092,household,2,477.46,S05,R0956,Z4,12.997849,77.5864,delivered,6,2,27-11-2025,13.001428,77.581822,85507
O0000210,U031520,Bengaluru,17-11-2025 08:47,17-11-2025 09:02,P0049,fruits,2,132.51,S06,R0913,Z7,12.975003,77.566706,delivered,15,8,17-11-2025,12.976327,77.585333,70255
O0000211,U010416,Bengaluru,26-11-2025 17:07,26-11-2025 17:20,P0071,beverages,3,268.55,S01,R0848,Z10,12.93895,77.608651,delivered,13,17,26-11-2025,12.949887,77.614547,101404
O0000212,U010600,Bengaluru,17-11-2025 07:14,17-11-2025 07:23,P0094,snacks,3,293.81,S04,R0795,Z18,12.943865,77.603711,delivered,9,7,17-11-2025,12.942007,77.616026,75662
O0000213,U031508,Bengaluru,05-11-2025 15:19,05-11-2025 15:24,P0111,beverages,2,156.42,S01,R0048,Z5,12.954055,77.619892,delivered,5,15,05-11-2025,12.949887,77.614547,101404
O0000214,U014550,Bengaluru,31-10-2025 22:40,31-10-2025 22:49,P0002,fruits,3,461.94,S02,R0644,Z17,13.014393,77.595881,delivered,9,22,31-10-2025,13.006367,77.602729,86203
O0000215,U002812,Bengaluru,08-11-2025 12:18,08-11-2025 12:22,P0062,personal_care,3,293.86,S04,R0232,Z12,12.944654,77.611178,delivered,4,12,08-11-2025,12.942007,77.616026,75662
O0000216,U034208,Bengaluru,15-11-2025 00:07,15-11-2025 00:16,P0072,snacks,1,343.73,S02,R0111,Z6,12.99748,77.59659,delivered,9,0,15-11-2025,13.006367,77.602729,86203
O0000217,U017696,Bengaluru,02-11-2025 16:33,02-11-2025 16:41,P0044,grocery,2,219.02,S04,R0202,Z17,12.945878,77.628415,delivered,8,16,02-11-2025,12.942007,77.616026,75662
O0000218,U036906,Bengaluru,11-11-2025 07:53,11-11-2025 08:00,P0113,household,3,167.47,S08,R0102,Z14,12.958558,77.559741,delivered,7,7,11-11-2025,12.950394,77.558158,51894
O0000219,U024911,Bengaluru,27-11-2025 17:51,27-11-2025 18:00,P0014,fruits,2,480.66,S07,R0365,Z22,12.976261,77.560267,delivered,9,17,27-11-2025,12.970112,77.556587,44195
O0000220,U034703,Bengaluru,10-11-2025 07:42,10-11-2025 07:50,P0116,grocery,1,590.52,S08,R0111,Z4,12.944888,77.569671,delivered,8,7,10-11-2025,12.950394,77.558158,51894
O0000221,U039103,Bengaluru,08-11-2025 09:19,08-11-2025 09:31,P0057,household,3,48.62,S05,R0444,Z8,12.991965,77.571754,delivered,12,9,08-11-2025,13.001428,77.581822,85507
O0000222,U013099,Bengaluru,14-11-2025 19:29,14-11-2025 19:38,P0093,grocery,3,261.26,S08,R0140,Z6,12.951627,77.547827,delivered,9,19,14-11-2025,12.950394,77.558158,51894
O0000223,U027396,Bengaluru,23-11-2025 14:02,23-11-2025 14:07,P0012,beverages,1,316.5,S05,R0460,Z7,12.999083,77.581516,canceled,5,14,23-11-2025,13.001428,77.581822,85507
O0000224,U036557,Bengaluru,21-11-2025 08:21,21-11-2025 08:27,P0056,beverages,1,546.9,S02,R0645,Z25,13.00374,77.598464,delivered,6,8,21-11-2025,13.006367,77.602729,86203
O0000225,U038878,Bengaluru,01-11-2025 18:00,01-11-2025 18:09,P0117,fruits,3,381.54,S04,R0380,Z11,12.948778,77.626183,delivered,9,18,01-11-2025,12.942007,77.616026,75662
O0000226,U034434,Bengaluru,16-11-2025 12:29,16-11-2025 12:37,P0098,fruits,1,302.76,S07,R0771,Z15,12.966588,77.549068,delivered,8,12,16-11-2025,12.970112,77.556587,44195
O0000227,U019565,Bengaluru,26-11-2025 06:44,26-11-2025 06:50,P0115,fruits,3,88.22,S04,R0950,Z17,12.943749,77.625721,delivered,6,6,26-11-2025,12.942007,77.616026,75662
O0000228,U016353,Bengaluru,14-11-2025 21:48,14-11-2025 21:57,P0078,beverages,2,296.38,S08,R0710,Z23,12.944834,77.559081,delivered,9,21,14-11-2025,12.950394,77.558158,51894
O0000229,U001079,Bengaluru,22-11-2025 09:19,22-11-2025 09:30,P0036,snacks,1,359.97,S07,R0141,Z6,12.9721,77.559382,delivered,11,9,22-11-2025,12.970112,77.556587,44195
O0000230,U021736,Bengaluru,27-11-2025 06:52,27-11-2025 06:59,P0025,dairy,1,19.52,S04,R0729,Z8,12.94156,77.608917,delivered,7,6,27-11-2025,12.942007,77.616026,75662
O0000231,U001920,Bengaluru,30-10-2025 21:51,30-10-2025 21:55,P0081,beverages,3,228.73,S02,R0844,Z29,13.001641,77.601513,delivered,4,21,30-10-2025,13.006367,77.602729,86203
O0000232,U036266,Bengaluru,23-11-2025 01:24,23-11-2025 01:31,P0120,beverages,1,13.51,S05,R0382,Z5,13.014037,77.590129,delivered,7,1,23-11-2025,13.001428,77.581822,85507
O0000233,U008884,Bengaluru,20-11-2025 13:45,20-11-2025 13:50,P0075,personal_care,1,43.41,S02,R0248,Z18,13.003462,77.611428,delivered,5,13,20-11-2025,13.006367,77.602729,86203
O0000234,U019775,Bengaluru,31-10-2025 06:09,31-10-2025 06:15,P0065,household,3,107.9,S02,R0984,Z24,13.004354,77.596151,delivered,6,6,31-10-2025,13.006367,77.602729,86203
O0000235,U033286,Bengaluru,09-11-2025 22:07,09-11-2025 22:23,P0093,grocery,3,261.26,S02,R0455,Z1,13.013954,77.595242,delivered,16,22,09-11-2025,13.006367,77.602729,86203
O0000236,U022965,Bengaluru,05-11-2025 08:28,05-11-2025 08:40,P0071,beverages,1,268.55,S05,R0249,Z23,12.995672,77.56543,delivered,12,8,05-11-2025,13.001428,77.581822,85507
O0000237,U010089,Bengaluru,24-11-2025 11:43,24-11-2025 11:50,P0070,personal_care,1,247.98,S04,R0368,Z22,12.933922,77.623653,delivered,7,11,24-11-2025,12.942007,77.616026,75662
O0000238,U032065,Bengaluru,18-11-2025 07:27,18-11-2025 07:34,P0009,household,2,288.24,S04,R0957,Z23,12.934914,77.605153,delivered,7,7,18-11-2025,12.942007,77.616026,75662
O0000239,U021491,Bengaluru,28-11-2025 17:44,28-11-2025 17:58,P0109,grocery,3,317.4,S04,R0632,Z17,12.961017,77.621188,delivered,14,17,28-11-2025,12.942007,77.616026,75662
O0000240,U030031,Bengaluru,20-11-2025 21:33,20-11-2025 21:46,P0037,grocery,3,460.03,S07,R0959,Z6,12.978771,77.552602,delivered,13,21,20-11-2025,12.970112,77.556587,44195
O0000241,U024542,Bengaluru,27-11-2025 21:49,27-11-2025 21:55,P0005,snacks,2,261.24,S01,R0641,Z19,12.95469,77.609627,delivered,6,21,27-11-2025,12.949887,77.614547,101404
O0000242,U033029,Bengaluru,23-11-2025 10:36,23-11-2025 10:43,P0015,fruits,3,331.59,S03,R0728,Z9,12.952644,77.598884,delivered,7,10,23-11-2025,12.950051,77.59937,111200
O0000243,U036797,Bengaluru,05-11-2025 10:56,05-11-2025 11:03,P0005,snacks,1,261.24,S02,R0450,Z4,12.998455,77.600965,delivered,7,10,05-11-2025,13.006367,77.602729,86203
O0000244,U021127,Bengaluru,07-11-2025 03:28,07-11-2025 03:33,P0046,snacks,3,335.9,S01,R0476,Z15,12.950749,77.613482,delivered,5,3,07-11-2025,12.949887,77.614547,101404
O0000245,U008466,Bengaluru,27-11-2025 08:58,27-11-2025 09:11,P0066,fruits,1,488.51,S06,R0840,Z2,12.982681,77.599643,delivered,13,8,27-11-2025,12.976327,77.585333,70255
O0000246,U031429,Bengaluru,15-11-2025 07:46,15-11-2025 07:53,P0025,dairy,1,19.52,S08,R0947,Z17,12.950394,77.563773,delivered,7,7,15-11-2025,12.950394,77.558158,51894
O0000247,U027227,Bengaluru,03-11-2025 20:10,03-11-2025 20:20,P0067,grocery,1,190.82,S06,R0542,Z11,12.978414,77.598892,delivered,10,20,03-11-2025,12.976327,77.585333,70255
O0000248,U034824,Bengaluru,13-11-2025 06:45,13-11-2025 06:51,P0064,beverages,2,428.13,S05,R0674,Z17,13.002618,77.587541,delivered,6,6,13-11-2025,13.001428,77.581822,85507
O0000249,U006331,Bengaluru,27-11-2025 21:32,27-11-2025 21:40,P0040,personal_care,3,87.23,S02,R0887,Z2,13.015101,77.599868,delivered,8,21,27-11-2025,13.006367,77.602729,86203
O0000250,U013309,Bengaluru,02-11-2025 05:12,02-11-2025 05:17,P0045,fruits,1,499.18,S02,R0256,Z6,13.0049,77.606112,delivered,5,5,02-11-2025,13.006367,77.602729,86203
O0000251,U027758,Bengaluru,27-11-2025 03:59,27-11-2025 04:07,P0091,personal_care,2,587.82,S08,R0735,Z7,12.946149,77.565359,delivered,8,3,27-11-2025,12.950394,77.558158,51894
O0000252,U003621,Bengaluru,24-11-2025 20:29,24-11-2025 20:40,P0025,dairy,3,19.52,S08,R0633,Z11,12.935914,77.560101,delivered,11,20,24-11-2025,12.950394,77.558158,51894
O0000253,U026923,Bengaluru,13-11-2025 19:30,13-11-2025 19:48,P0020,fruits,3,113.47,S07,R0901,Z6,12.981187,77.557676,delivered,18,19,13-11-2025,12.970112,77.556587,44195
O0000254,U002972,Bengaluru,04-11-2025 19:33,04-11-2025 19:38,P0052,grocery,2,161.95,S07,R0971,Z6,12.973387,77.560417,delivered,5,19,04-11-2025,12.970112,77.556587,44195
O0000255,U030023,Bengaluru,26-11-2025 20:51,26-11-2025 21:00,P0034,fruits,3,338.46,S04,R0870,Z18,12.951925,77.617764,delivered,9,20,26-11-2025,12.942007,77.616026,75662
O0000256,U005830,Bengaluru,07-11-2025 17:04,07-11-2025 17:09,P0088,household,3,63.4,S06,R0381,Z20,12.975331,77.577997,delivered,5,17,07-11-2025,12.976327,77.585333,70255
O0000257,U028401,Bengaluru,14-11-2025 11:05,14-11-2025 11:20,P0001,grocery,2,144.68,S02,R0346,Z14,13.002915,77.592467,delivered,15,11,14-11-2025,13.006367,77.602729,86203
O0000258,U027002,Bengaluru,23-11-2025 22:40,23-11-2025 22:48,P0099,fruits,3,392.87,S06,R0334,Z25,12.98034,77.585239,delivered,8,22,23-11-2025,12.976327,77.585333,70255
O0000259,U000540,Bengaluru,21-11-2025 23:55,22-11-2025 00:02,P0100,beverages,1,63.86,S07,R0263,Z15,12.979861,77.549163,delivered,7,23,21-11-2025,12.970112,77.556587,44195
O0000260,U002583,Bengaluru,24-11-2025 21:49,24-11-2025 21:56,P0073,personal_care,1,354.59,S01,R0004,Z1,12.940439,77.614077,delivered,7,21,24-11-2025,12.949887,77.614547,101404
O0000261,U023369,Bengaluru,28-11-2025 16:56,28-11-2025 17:00,P0054,fruits,1,383.34,S08,R0598,Z7,12.951038,77.564623,delivered,4,16,28-11-2025,12.950394,77.558158,51894
O0000262,U020217,Bengaluru,12-11-2025 16:21,12-11-2025 16:26,P0065,household,3,107.9,S03,R0271,Z18,12.953894,77.604243,delivered,5,16,12-11-2025,12.950051,77.59937,111200
